"sex"	"day"
"f"	"010101,210,010000,60,180000,20,050000,220,110000,45,160000,19,020000,41,030000,13,180000,2,030000,40,180000,40,020000,10,110000,10,020000,110,110000,5,030000,35,180000,5,020000,5,120000,175,010000,13,030000,2,140000,5,030000,15,120000,75,020000,68,180000,2,010000,85,010101,110"
"f"	"140000,60,020000,10,010000,65,110000,10,010000,20,030000,18,020000,27,110000,25,020000,11,030000,15,180000,9,050000,10,020000,277,120000,383,030000,20,110000,30,020000,1,010000,11,010101,438"
"f"	"010101,180,010000,45,180000,25,050000,440,180000,5,060000,35,030000,25,120000,145,180000,10,120000,95,020000,30,110000,22,020000,8,110000,15,120000,40,010101,320"
"f"	"010101,120,010000,160,160000,19,120000,1,110000,24,040000,2,180000,4,020000,25,other,45,180000,5,080000,30,180000,12,120000,18,050000,75,110000,25,050000,190,180000,45,070000,35,180000,5,030000,25,110000,110,120000,75,010101,390"
"f"	"110000,35,180000,20,080000,80,180000,20,050000,235,020000,30,130000,50,120000,10,180000,12,070000,28,180000,5,020000,15,180000,15,030000,29,180000,6,030000,29,180000,1,050000,310,180000,10,110000,95,020000,35,120000,100,010000,10,010101,260"
"f"	"010101,150,020000,5,010000,10,180000,7,050000,308,020000,40,110000,20,120000,195,180000,15,030000,12,180000,3,020000,85,180000,25,050000,55,180000,15,070000,15,180000,25,130000,70,010000,75,010101,310"
"f"	"010101,120,010000,75,180000,35,050000,580,180000,15,070000,10,110000,5,050000,30,180000,10,130000,50,180000,25,040000,35,180000,30,020000,30,010000,76,010101,314"
"f"	"010101,125,020000,15,180000,21,030000,16,020000,108,180000,13,other,87,040000,115,180000,5,020000,7,110000,13,120000,35,060000,100,120000,120,110000,22,020000,113,110000,10,120000,35,160000,20,120000,70,010000,10,010101,380"
"f"	"010101,150,020000,25,180000,45,050000,80,110000,25,050000,155,110000,20,060000,160,180000,31,020000,45,120000,89,020000,60,110000,20,030000,63,120000,164,010101,308"
"f"	"010101,180,020000,15,120000,30,020000,5,180000,7,050000,513,020000,90,120000,5,180000,5,020000,5,130000,45,180000,45,010000,35,120000,25,180000,35,020000,130,010101,270"
"f"	"010101,150,110000,20,020000,20,030000,27,180000,48,050000,215,110000,10,030000,50,180000,25,030000,15,180000,5,080000,27,180000,3,120000,285,180000,5,050000,110,030000,10,120000,160,010000,15,010101,240"
"f"	"010101,240,030000,14,180000,18,030000,18,120000,55,020000,65,120000,40,020000,4,110000,6,060000,35,180000,5,120000,10,110000,6,020000,4,110000,15,010101,248,180000,2,060000,60,030000,9,010000,26,180000,10,020000,25,120000,105,010101,420"
"f"	"010101,150,030000,30,020000,30,030000,15,020000,11,010000,24,020000,70,010000,10,060000,87,180000,8,070000,34,180000,3,110000,8,050000,90,180000,20,070000,60,180000,3,120000,487,010101,300"
"f"	"010101,210,020000,80,120000,140,110000,35,010000,15,020000,15,010101,105,other,170,180000,15,020000,85,110000,20,060000,10,110000,60,180000,11,120000,9,180000,40,020000,30,160000,38,010101,352"
"f"	"010101,390,020000,10,010000,50,180000,5,110000,12,020000,33,050000,70,110000,30,180000,30,050000,210,120000,82,180000,8,020000,7,160000,13,120000,160,010101,330"
"f"	"010101,165,010000,15,020000,5,180000,25,080000,120,110000,5,020000,15,050000,130,180000,10,070000,30,180000,20,050000,250,180000,55,120000,55,050000,60,180000,15,030000,30,010101,315,030000,15,other,15,010101,90"
"f"	"010101,191,010000,109,110000,30,120000,15,030000,75,180000,5,070000,75,180000,15,other,45,180000,10,120000,180,180000,6,020000,15,110000,39,120000,90,110000,22,120000,113,020000,25,010000,20,010101,360"
"f"	"010101,180,180000,5,030000,21,180000,2,050000,642,180000,5,other,225,010000,50,010101,310"
"f"	"010000,15,140000,10,010101,155,030000,15,180000,15,050000,350,120000,40,020000,60,120000,60,180000,30,010101,690"
"f"	"010101,580,120000,115,110000,15,010000,24,other,46,030000,12,180000,18,030000,51,120000,39,110000,5,120000,175,180000,30,030000,20,010101,310"
"f"	"010101,360,120000,60,110000,42,120000,55,020000,39,120000,93,180000,11,110000,30,020000,77,180000,3,020000,105,110000,15,060000,160,120000,150,010101,240"
"f"	"010101,45,010000,35,020000,25,010000,130,120000,55,180000,17,070000,48,180000,10,110000,5,050000,110,110000,44,180000,46,020000,63,120000,87,010101,10,180000,56,020000,6,120000,3,180000,15,010000,15,180000,30,140000,95,120000,130,180000,45,010000,25,010101,290"
"f"	"010101,150,030000,6,180000,14,060000,235,180000,15,110000,100,180000,5,other,109,010101,41,120000,167,020000,11,030000,109,180000,8,140000,15,030000,15,120000,60,010000,5,020000,15,010000,60,120000,30,010000,35,010101,235"
"f"	"010101,120,010000,45,110000,15,010000,30,020000,221,110000,19,010000,90,180000,2,110000,18,160000,10,020000,85,030000,25,110000,25,120000,15,180000,15,110000,8,010000,7,020000,12,110000,83,120000,240,010101,355"
"f"	"010101,150,010000,30,180000,24,030000,10,120000,21,180000,20,050000,255,120000,45,010101,150,020000,15,030000,60,120000,27,020000,13,180000,50,120000,180,030000,1,120000,16,010000,13,120000,70,010101,290"
"f"	"010101,140,010000,10,110000,85,120000,34,160000,6,020000,45,other,15,180000,25,020000,30,180000,5,070000,90,180000,25,020000,90,180000,43,020000,17,180000,5,010000,10,180000,35,080000,10,180000,2,020000,155,120000,293,010101,105,010000,5,010101,160"
"f"	"010101,120,020000,2,010000,13,020000,65,030000,25,020000,70,180000,45,010000,40,180000,15,140000,25,other,100,180000,20,050000,240,180000,75,040000,97,other,38,130000,20,180000,30,010000,4,160000,21,020000,5,120000,25,010101,345"
"f"	"010101,300,120000,45,180000,20,120000,5,050000,110,110000,25,020000,75,050000,215,180000,10,070000,60,180000,5,070000,40,180000,20,110000,30,180000,10,120000,110,010101,360"
"f"	"010101,150,030000,20,020000,10,180000,5,070000,5,180000,22,020000,100,160000,16,120000,32,040000,100,180000,12,040000,2,180000,1,070000,68,180000,9,110000,8,050000,285,180000,10,150000,45,110000,10,120000,230,010101,300"
"f"	"010101,120,010000,30,180000,5,060000,505,020000,30,120000,30,110000,15,180000,15,120000,20,160000,20,010000,20,120000,18,180000,17,150000,5,180000,10,070000,20,180000,30,120000,95,020000,15,120000,100,010101,320"
"f"	"010101,120,010000,5,110000,21,180000,4,050000,330,180000,17,020000,51,110000,7,120000,141,180000,4,120000,230,030000,15,180000,46,070000,14,120000,15,010101,420"
"f"	"010101,480,010000,50,020000,100,180000,30,070000,60,020000,37,120000,263,180000,5,110000,25,120000,60,010101,330"
"f"	"120000,5,050000,475,110000,15,050000,225,180000,25,050000,95,180000,75,110000,40,180000,20,070000,23,180000,27,120000,55,010101,330,110000,20,020000,10"
"f"	"010101,60,030000,95,020000,10,110000,85,180000,7,060000,134,120000,89,010000,17,010101,433,020000,15,110000,20,060000,170,020000,5,160000,25,020000,55,120000,70,050000,150"
"f"	"010101,360,020000,115,010000,20,050000,255,180000,40,120000,200,010000,30,010101,420"
"f"	"010101,120,010000,30,110000,15,180000,61,050000,14,010000,30,180000,15,070000,17,110000,41,120000,17,020000,400,180000,51,010101,24,020000,5,110000,5,120000,295,010101,300"
"f"	"010101,120,010000,50,180000,17,060000,300,110000,49,020000,79,150000,15,050000,150,180000,10,110000,20,120000,30,110000,50,120000,130,030000,20,010101,400"
"f"	"010101,180,020000,30,180000,65,020000,55,180000,30,020000,60,120000,15,020000,120,030000,45,020000,205,110000,20,020000,20,110000,70,120000,175,010101,350"
"f"	"010101,150,030000,32,110000,8,010000,50,180000,15,050000,320,110000,5,130000,5,010000,20,010101,175,060000,180,120000,120,010101,360"
"f"	"010101,210,180000,10,050000,290,110000,15,020000,60,110000,15,050000,150,180000,20,120000,10,020000,47,160000,103,120000,15,180000,3,040000,22,180000,50,020000,15,110000,20,010000,25,120000,40,180000,8,120000,19,010101,293"
"f"	"010101,240,010000,30,010101,120,030000,65,180000,10,160000,15,050000,60,180000,9,020000,46,050000,95,110000,20,120000,70,020000,4,060000,26,020000,37,180000,18,070000,80,180000,30,070000,2,180000,10,120000,33,010000,10,020000,20,120000,90,010101,300"
"f"	"010000,30,010101,120,180000,65,030000,6,180000,85,120000,29,180000,35,020000,35,110000,25,160000,5,020000,65,180000,5,060000,155,180000,2,020000,148,010000,5,180000,15,020000,20,110000,35,030000,5,020000,55,other,60,070000,40,110000,32,020000,3,010101,360"
"f"	"010101,240,180000,30,020000,76,180000,1,010000,103,180000,20,020000,51,110000,39,180000,4,120000,216,180000,20,120000,10,110000,21,030000,10,130000,124,180000,45,070000,45,180000,32,020000,18,120000,125,010101,210"
"f"	"010000,60,030000,30,010101,90,110000,30,120000,10,030000,20,120000,280,180000,25,020000,25,110000,30,050000,45,180000,18,020000,7,120000,14,010000,1,120000,80,180000,5,030000,45,110000,10,120000,315,020000,10,010000,17,other,18,010101,255"
"f"	"010000,145,120000,5,010000,100,180000,8,020000,12,120000,45,020000,40,050000,545,180000,5,020000,25,030000,30,180000,40,120000,20,050000,110,120000,20,010101,290"
"f"	"010101,60,020000,35,110000,35,010000,5,020000,22,120000,53,020000,5,other,5,020000,20,110000,50,010000,1,020000,119,other,105,180000,5,080000,35,180000,15,110000,65,180000,35,070000,130,110000,100,020000,50,010000,25,180000,8,070000,17,180000,5,060000,130,110000,2,060000,3,120000,120,010101,180"
"f"	"010101,180,020000,10,030000,20,010000,90,110000,60,160000,10,180000,12,070000,81,180000,17,070000,18,180000,11,040000,66,180000,7,other,18,120000,85,010101,65,180000,24,020000,51,180000,4,010000,16,020000,1,120000,59,010101,535"
"f"	"010000,150,020000,10,110000,20,180000,25,050000,35,180000,51,070000,84,180000,15,070000,40,180000,5,080000,20,180000,5,030000,25,020000,30,120000,60,180000,2,020000,108,180000,35,020000,40,140000,50,020000,14,010000,81,110000,25,020000,25,120000,95,010000,85,010101,305"
"f"	"010000,130,030000,35,180000,5,050000,10,180000,32,030000,18,180000,5,030000,20,180000,7,050000,428,180000,86,020000,11,030000,13,180000,10,030000,6,120000,89,010000,5,120000,260,010101,240,020000,30"
"f"	"030000,60,010101,455,020000,25,110000,60,050000,90,180000,5,010000,85,180000,30,020000,45,180000,25,030000,65,180000,11,020000,84,120000,10,010000,50,010101,105,180000,20,110000,51,120000,14,140000,30,180000,21,010101,39,120000,60"
"f"	"010101,120,010000,13,180000,12,040000,20,180000,15,050000,480,120000,75,180000,4,020000,11,120000,30,110000,25,120000,25,180000,20,110000,119,180000,11,070000,40,180000,15,120000,134,010000,81,010101,190"
"f"	"010101,210,010000,30,020000,227,110000,64,120000,24,020000,80,120000,250,010000,13,120000,145,010000,12,120000,55,010000,30,020000,10,010101,290"
"f"	"010101,150,020000,31,120000,7,010000,7,180000,17,020000,3,110000,15,other,7,180000,3,050000,76,130000,80,110000,99,120000,15,050000,150,180000,5,020000,10,180000,15,110000,120,030000,60,020000,25,120000,20,030000,20,140000,25,010101,480"
"f"	"010101,360,110000,5,120000,10,020000,17,160000,9,020000,26,120000,83,110000,30,020000,30,180000,8,120000,82,020000,85,120000,170,180000,15,020000,110,010101,400"
"f"	"010101,90,010000,60,180000,5,030000,55,010000,5,110000,25,180000,35,150000,120,010000,175,180000,26,030000,50,180000,35,120000,39,180000,1,120000,29,180000,56,160000,94,020000,90,110000,38,120000,52,180000,35,120000,100,010101,225"
"f"	"010101,150,010000,10,030000,45,180000,10,110000,17,050000,698,120000,300,010101,210"
"f"	"010101,160,030000,43,180000,7,050000,90,180000,15,080000,405,180000,2,130000,33,180000,7,030000,3,010000,39,120000,96,180000,50,020000,19,010101,471"
"f"	"010101,150,010000,60,180000,10,060000,200,110000,30,010000,30,120000,45,050000,190,180000,12,030000,8,020000,50,110000,20,120000,5,020000,69,120000,1,010000,5,020000,121,120000,84,010101,20,010000,39,120000,231,010101,60"
"f"	"010101,135,020000,25,120000,61,020000,21,010000,28,180000,20,120000,53,180000,7,050000,40,110000,50,060000,40,180000,34,060000,621,110000,2,060000,3,120000,26,010101,274"
"f"	"010101,480,010000,30,180000,5,040000,110,120000,455,010000,30,010101,330"
"f"	"010101,90,010000,30,030000,30,020000,20,030000,9,180000,16,050000,152,110000,13,120000,120,050000,25,180000,3,070000,68,180000,41,050000,253,180000,30,020000,45,120000,105,050000,30,010000,10,120000,20,010000,30,other,45,010101,255"
"f"	"010101,225,110000,5,010000,10,030000,30,110000,30,010000,30,180000,27,040000,199,180000,19,030000,15,180000,16,070000,64,180000,20,020000,35,010101,50,120000,245,010000,13,010101,77,010000,30,120000,90,010101,210"
"f"	"010101,210,120000,150,020000,23,120000,8,030000,30,020000,170,110000,4,120000,65,010000,15,180000,5,070000,17,180000,24,070000,29,180000,52,020000,128,010000,45,120000,155,020000,20,120000,20,010101,270"
"f"	"010101,360,110000,70,180000,50,130000,60,050000,315,120000,85,160000,65,010000,15,120000,60,010000,15,050000,105,180000,30,120000,19,010000,3,010101,188"
"f"	"010101,120,030000,90,180000,50,010101,190,160000,15,050000,195,180000,30,020000,10,110000,2,060000,223,010000,5,020000,5,160000,20,080000,50,180000,13,110000,69,010000,3,010101,350"
"f"	"010101,150,010000,5,020000,8,120000,2,180000,55,050000,140,120000,10,180000,4,080000,56,120000,50,020000,15,120000,165,050000,150,020000,8,110000,2,180000,10,150000,40,180000,35,020000,40,120000,30,160000,85,010101,380"
"f"	"010101,80,010000,5,110000,25,020000,10,180000,15,020000,15,110000,60,180000,15,020000,25,030000,140,180000,10,070000,86,180000,4,030000,1,180000,14,030000,25,020000,55,other,65,120000,10,020000,37,160000,3,120000,21,180000,9,050000,35,180000,5,070000,40,180000,9,120000,128,180000,73,020000,11,110000,19,120000,230,180000,45,010000,15,010101,100"
"f"	"010101,180,120000,120,020000,86,120000,64,020000,132,120000,18,180000,22,070000,33,180000,54,030000,66,180000,25,020000,40,110000,34,020000,131,120000,105,010000,47,020000,38,010101,245"
"f"	"010101,90,010000,75,180000,45,050000,285,110000,15,050000,872,180000,58"
"f"	"010101,60,130000,3,010000,137,180000,2,120000,288,180000,16,120000,49,180000,9,070000,11,180000,3,050000,22,180000,15,110000,6,020000,43,180000,26,120000,130,180000,5,110000,15,120000,270,010101,330"
"f"	"010101,240,180000,5,020000,9,050000,61,120000,45,010000,40,120000,110,030000,6,120000,14,other,51,080000,57,180000,2,020000,80,120000,30,110000,60,030000,35,110000,6,020000,24,110000,50,120000,183,040000,34,180000,8,010101,290"
"f"	"010101,180,020000,120,180000,15,110000,15,020000,90,120000,7,020000,163,030000,10,120000,37,180000,48,020000,35,030000,30,020000,165,110000,75,020000,5,010101,445"
