sex	name	num
"f"	"10101, 10000, 30000, 110000, 30000, 20000, 120000, 50000, 110000, 120000, 10101, 120000, 30000, 110000, 30000, 120000, 10000, 30000, 10101"	"375, 30, 45, 15, 15, 60, 30, 210, 30, 15, 120, 90, 60, 30, 45, 105, 30, 30, 105"
"f"	"10101, 10000, 110000, 180000, 50000, 180000, 110000, 10000, 10101, 120000, 110000, 120000, 30000, 120000, 10101"	"495, 15, 15, 15, 165, 15, 15, 45, 120, 120, 60, 60, 60, 120, 120"
"f"	"10101, 10000, 120000, 110000, 20000, 30000, 10000, 110000, 120000, 10101"	"270, 30, 90, 30, 540, 60, 30, 30, 180, 180"
"f"	"10101, 10000, 30000, 110000, 120000, 20000, 30000, 110000, 120000, 10101, 120000, 30000, 10000, 110000, 120000, 10101"	"360, 30, 15, 30, 165, 75, 45, 30, 30, 60, 180, 60, 45, 45, 180, 90"
"f"	"10101, 10000, 110000, 180000, 50000, 110000, 50000, 180000, 110000, 30000, 10000, 120000, 10101"	"525, 15, 30, 30, 180, 45, 315, 30, 45, 45, 60, 90, 30"
"f"	"120000, 10101, 10000, 120000, 110000, 30000, 20000, 120000, 10000, 120000, 20000"	"150, 435, 30, 15, 30, 45, 60, 525, 45, 90, 15"
"f"	"10101, 10000, 110000, 120000, 10000, 120000, 10000, 110000, 120000, 10000, 120000, 110000, 120000, 10000, 30000, 10101"	"330, 30, 30, 150, 30, 150, 15, 30, 135, 15, 120, 45, 90, 30, 60, 180"
"f"	"10101, 10000, 110000, 180000, 50000, 180000, 110000, 120000, 180000, 50000, 180000, 30000, 110000, 120000, 10000, 10101"	"420, 30, 15, 15, 240, 15, 30, 60, 15, 210, 15, 30, 30, 225, 30, 60"
"f"	"10101, 10000, 30000, 110000, 30000, 120000, 30000, 110000, 10101, 30000, 120000, 30000, 110000, 120000, 30000, 10000, 10101"	"480, 30, 15, 15, 120, 60, 30, 30, 180, 60, 120, 30, 30, 120, 15, 15, 90"
"f"	"10101, 10000, 30000, 110000, 30000, 120000, 20000, 50000, 110000, 10101, 50000, 20000, 30000, 110000, 30000, 120000, 30000, 120000, 10000, 10101"	"375, 15, 30, 15, 30, 15, 30, 195, 30, 75, 150, 30, 90, 30, 90, 60, 60, 60, 30, 30"
"f"	"10101, 10000, 110000, 120000, 30000, 50000, 110000, 10101, 50000, 30000, 110000, 10000, 30000, 120000, 10101"	"330, 15, 30, 60, 60, 225, 30, 90, 180, 45, 30, 15, 45, 60, 225"
"f"	"10101, 120000, 10000, 110000, 30000, 120000, 20000, 120000, 30000, 120000, 110000, 30000, 120000, 10101, 120000, 30000, 10000, 110000, 30000, 120000, 10101"	"330, 45, 15, 15, 30, 150, 45, 30, 45, 15, 30, 15, 15, 75, 165, 60, 15, 30, 30, 135, 150"
"f"	"10101, 10000, 110000, 30000, 20000, 120000, 50000, 120000, 110000, 120000, 50000, 20000, 120000, 30000, 110000, 50000, 120000, 10000, 10101"	"420, 30, 15, 30, 15, 30, 60, 120, 30, 90, 60, 15, 45, 105, 15, 210, 60, 30, 60"
"f"	"10101, 10000, 110000, 30000, 120000, 30000, 110000, 10101, 120000, 30000, 120000, 110000, 10000, 120000, 10101"	"360, 30, 30, 30, 240, 30, 45, 105, 210, 30, 30, 45, 30, 105, 120"
"f"	"10101, 10000, 110000, 180000, 50000, 110000, 120000, 50000, 180000, 30000, 110000, 30000, 120000, 10000, 120000, 10101"	"435, 15, 15, 15, 240, 30, 30, 240, 15, 45, 15, 30, 165, 30, 60, 60"
"f"	"10101, 10000, 110000, 30000, 20000, 120000, 110000, 120000, 30000, 110000, 120000, 10000, 10101"	"540, 15, 15, 75, 15, 60, 30, 285, 30, 45, 210, 15, 105"
"f"	"10101, 10000, 30000, 110000, 30000, 120000, 30000, 110000, 120000, 10101, 120000, 30000, 120000, 110000, 120000, 10000, 30000, 120000, 10101"	"390, 15, 30, 30, 135, 60, 60, 30, 30, 60, 180, 60, 30, 30, 60, 30, 60, 90, 60"
"f"	"10101, 10000, 110000, 180000, 50000, 110000, 50000, 180000, 110000, 30000, 10000, 30000, 10101"	"420, 30, 30, 30, 210, 30, 390, 30, 30, 30, 30, 60, 120"
"f"	"10101, 10000, 120000, 20000, 30000, 110000, 10101, 30000, 110000, 120000, 10000, 30000, 120000, 10101"	"420, 30, 120, 75, 105, 30, 60, 240, 30, 30, 30, 30, 120, 120"
"f"	"10101, 10000, 30000, 50000, 110000, 30000, 20000, 50000, 30000, 110000, 120000, 50000, 30000, 110000, 120000, 10101"	"330, 15, 30, 75, 15, 75, 30, 150, 60, 15, 75, 180, 90, 15, 165, 120"
"f"	"10101, 10000, 30000, 180000, 50000, 110000, 120000, 50000, 180000, 30000, 110000, 30000, 120000, 30000, 120000, 10000, 10101"	"390, 30, 15, 30, 255, 30, 30, 240, 30, 75, 30, 15, 90, 60, 30, 30, 60"
"f"	"10101, 30000, 10101, 30000, 10000, 110000, 30000, 110000, 30000, 120000, 20000, 30000, 110000, 30000, 120000, 10000, 10101"	"90, 180, 270, 30, 15, 15, 150, 30, 60, 120, 60, 60, 30, 60, 90, 30, 150"
"f"	"10101, 10000, 30000, 110000, 50000, 30000, 110000, 120000, 10101, 120000, 30000, 50000, 120000, 30000, 110000, 120000, 10000, 10101"	"330, 30, 105, 30, 90, 105, 30, 30, 90, 30, 30, 120, 45, 15, 30, 195, 15, 120"
"f"	"10101, 10000, 110000, 120000, 30000, 110000, 120000, 30000, 110000, 30000, 120000, 10000"	"600, 30, 30, 60, 60, 30, 210, 75, 30, 30, 255, 30"
"f"	"10101, 10000, 110000, 120000, 20000, 110000, 120000, 10101, 120000, 20000, 30000, 110000, 120000, 20000, 120000, 10000, 120000, 10101"	"480, 30, 30, 60, 120, 30, 30, 60, 180, 30, 30, 30, 90, 120, 30, 30, 15, 45"
"f"	"10101, 10000, 120000, 110000, 30000, 120000, 30000, 110000, 120000, 30000, 10101, 120000, 30000, 110000, 30000, 120000, 10000, 10101"	"360, 15, 105, 15, 75, 90, 45, 45, 30, 60, 75, 60, 75, 30, 60, 210, 15, 75"
"f"	"10101, 10000, 30000, 180000, 50000, 110000, 120000, 50000, 180000, 30000, 120000, 30000, 10000, 120000, 10101"	"375, 30, 45, 30, 240, 30, 30, 300, 30, 60, 45, 105, 30, 60, 30"
"f"	"10101, 10000, 30000, 110000, 30000, 120000, 30000, 110000, 10101, 10000, 30000, 120000, 110000, 10000, 120000, 10101"	"360, 15, 30, 30, 30, 150, 105, 30, 150, 15, 60, 120, 30, 15, 180, 120"
"f"	"10101, 10000, 30000, 110000, 50000, 30000, 110000, 10101, 50000, 30000, 10000, 110000, 30000, 50000, 120000, 10101"	"330, 30, 45, 30, 240, 45, 30, 75, 195, 45, 30, 30, 30, 105, 150, 30"
"f"	"10101, 10000, 110000, 30000, 20000, 180000, 50000, 110000, 120000, 50000, 180000, 30000, 110000, 30000, 180000, 50000, 180000, 10000, 120000, 10101"	"390, 15, 15, 15, 30, 15, 240, 30, 30, 240, 15, 45, 30, 15, 15, 120, 15, 15, 30, 120"
"f"	"10101, 10000, 110000, 30000, 120000, 180000, 50000, 180000, 110000, 120000, 10101, 180000, 50000, 180000, 110000, 10000, 120000, 30000, 10101"	"360, 15, 15, 15, 15, 15, 390, 15, 15, 15, 45, 15, 255, 15, 15, 15, 75, 15, 120"
"f"	"10101, 10000, 110000, 180000, 50000, 180000, 30000, 110000, 10101, 180000, 50000, 180000, 30000, 110000, 10000, 120000, 10101"	"300, 30, 30, 15, 285, 15, 15, 30, 45, 15, 240, 15, 150, 15, 15, 90, 135"
"f"	"10101, 10000, 30000, 110000, 20000, 50000, 110000, 120000, 50000, 20000, 30000, 110000, 10000, 30000, 10101"	"360, 30, 60, 30, 90, 150, 30, 60, 120, 90, 90, 30, 90, 90, 120"
"f"	"10101, 10000, 120000, 110000, 120000, 50000, 30000, 110000, 30000, 10101, 50000, 120000, 110000, 120000, 10000, 30000, 120000, 10101"	"300, 30, 60, 30, 60, 210, 30, 30, 30, 60, 60, 150, 30, 240, 30, 30, 30, 30"
"f"	"10101, 10000, 110000, 180000, 50000, 120000, 50000, 110000, 50000, 180000, 10000, 110000, 30000, 120000, 30000, 10101"	"270, 30, 30, 30, 180, 15, 165, 30, 210, 30, 30, 30, 60, 150, 30, 150"
"f"	"10101, 10000, 110000, 20000, 30000, 120000, 30000, 110000, 30000, 120000, 10101, 30000, 50000, 30000, 110000, 120000, 30000, 50000, 120000, 10000, 10101"	"420, 30, 30, 60, 60, 60, 60, 45, 30, 30, 15, 60, 180, 60, 15, 30, 15, 120, 30, 30, 60"
"f"	"10101, 10000, 110000, 180000, 50000, 110000, 10101, 50000, 180000, 110000, 30000, 120000, 10000, 10101"	"420, 15, 15, 30, 240, 30, 30, 240, 30, 30, 60, 180, 30, 90"
"f"	"10101, 10000, 30000, 110000, 180000, 50000, 110000, 120000, 50000, 180000, 120000, 30000, 110000, 30000, 120000, 10000, 10101"	"420, 15, 15, 30, 30, 210, 45, 15, 270, 30, 45, 30, 45, 45, 105, 30, 60"
"f"	"10101, 10000, 110000, 120000, 110000, 10000, 120000, 10101"	"720, 30, 30, 360, 60, 45, 135, 60"
"f"	"10101, 10000, 110000, 30000, 180000, 50000, 180000, 20000, 30000, 110000, 30000, 120000, 30000, 10000, 30000, 10101"	"375, 30, 15, 15, 30, 555, 30, 30, 30, 30, 30, 90, 30, 30, 15, 105"
"f"	"10101, 10000, 120000, 110000, 120000, 50000, 30000, 110000, 10101, 120000, 30000, 110000, 30000, 10000, 120000, 10101"	"360, 15, 45, 30, 15, 165, 30, 30, 195, 195, 30, 30, 30, 30, 60, 180"
"f"	"10101, 10000, 110000, 30000, 60000, 120000, 110000, 30000, 120000, 110000, 10000, 180000, 50000, 180000, 30000, 10000, 10101"	"420, 45, 15, 60, 60, 60, 60, 60, 60, 60, 30, 30, 360, 30, 60, 15, 15"
"f"	"10101, 10000, 110000, 30000, 120000, 30000, 110000, 10101, 120000, 30000, 110000, 30000, 10000, 120000, 10101"	"435, 15, 15, 135, 90, 60, 30, 60, 120, 120, 45, 75, 30, 150, 60"
"f"	"10101, 10000, 30000, 120000, 110000, 30000, 120000, 30000, 120000, 30000, 120000, 110000, 30000, 120000, 30000, 120000, 110000, 120000, 10000, 120000, 10101"	"345, 30, 30, 15, 15, 60, 45, 60, 60, 45, 15, 30, 30, 210, 45, 45, 30, 15, 30, 165, 120"
"f"	"10101, 10000, 180000, 110000, 50000, 110000, 50000, 180000, 110000, 120000, 10000, 10101"	"330, 30, 45, 15, 300, 30, 390, 60, 60, 60, 60, 60"
"f"	"10101, 10000, 30000, 110000, 180000, 50000, 110000, 50000, 180000, 20000, 30000, 110000, 120000, 10000, 120000, 10101"	"390, 15, 15, 15, 15, 270, 15, 270, 15, 60, 30, 15, 135, 30, 90, 60"
"f"	"10101, 30000, 10000, 110000, 180000, 50000, 110000, 50000, 180000, 30000, 110000, 10000, 30000, 120000, 10101"	"330, 75, 30, 15, 30, 240, 30, 360, 15, 15, 30, 15, 75, 90, 90"
"f"	"120000, 10101, 10000, 120000, 60000, 30000, 110000, 120000, 20000, 120000, 110000, 120000"	"90, 345, 15, 30, 120, 105, 15, 90, 75, 225, 30, 300"
"f"	"10101, 10000, 110000, 120000, 30000, 110000, 10101, 120000, 30000, 110000, 120000, 10000, 10101"	"345, 45, 30, 105, 165, 60, 120, 135, 120, 45, 165, 30, 75"
"f"	"10101, 10000, 120000, 110000, 50000, 110000, 120000, 10101, 50000, 30000, 110000, 30000, 120000, 10000, 120000, 10101"	"360, 30, 120, 30, 180, 30, 30, 60, 240, 60, 30, 30, 75, 30, 75, 60"
"f"	"10101, 10000, 110000, 120000, 110000, 120000, 30000, 120000, 110000, 120000, 10000, 10101"	"540, 30, 30, 90, 75, 255, 60, 30, 45, 210, 15, 60"
"f"	"50000, 10000, 10101, 10000, 180000, 50000, 110000, 50000, 180000, 110000, 10000, 120000"	"90, 30, 330, 15, 15, 240, 60, 360, 15, 45, 30, 210"
"f"	"10101, 10000, 110000, 180000, 50000, 110000, 120000, 50000, 180000, 10000, 120000, 10000, 10101"	"420, 30, 15, 15, 240, 30, 30, 240, 15, 30, 315, 30, 30"
"f"	"120000, 10000, 10101, 10000, 120000, 30000, 110000, 30000, 120000, 30000, 110000, 30000, 120000"	"30, 30, 540, 15, 45, 45, 45, 45, 240, 45, 45, 45, 270"
"f"	"10101, 10000, 110000, 50000, 110000, 50000, 10000, 110000, 120000, 10101"	"360, 45, 30, 285, 45, 315, 45, 45, 150, 120"
"f"	"10101, 10000, 30000, 110000, 20000, 120000, 30000, 110000, 180000, 50000, 180000, 110000, 120000, 30000, 10000, 10101"	"420, 45, 15, 30, 90, 30, 45, 30, 15, 360, 15, 45, 60, 90, 45, 105"
"f"	"10101, 30000, 10000, 110000, 180000, 50000, 110000, 50000, 180000, 30000, 110000, 30000, 120000, 30000, 10000, 120000, 10101"	"360, 120, 30, 30, 30, 180, 30, 240, 30, 30, 30, 45, 120, 30, 30, 60, 45"
"f"	"10101, 10000, 110000, 180000, 50000, 110000, 120000, 50000, 180000, 120000, 110000, 120000, 10000, 120000, 10101"	"420, 30, 15, 15, 240, 30, 60, 210, 30, 30, 30, 180, 30, 90, 30"
"f"	"10101, 10000, 110000, 180000, 60000, 110000, 120000, 60000, 180000, 10000, 120000, 110000, 120000"	"540, 45, 15, 60, 90, 15, 15, 240, 60, 45, 15, 60, 240"
"f"	"10101, 10000, 110000, 30000, 180000, 50000, 110000, 50000, 180000, 30000, 110000, 120000, 10000, 10101"	"390, 30, 15, 30, 45, 225, 30, 285, 15, 60, 45, 105, 30, 135"
"f"	"10101, 10000, 30000, 110000, 30000, 20000, 30000, 110000, 120000, 30000, 120000, 30000, 110000, 120000, 10000, 10101"	"360, 15, 45, 30, 30, 30, 195, 45, 135, 15, 120, 60, 60, 105, 15, 180"
"f"	"10101, 10000, 110000, 30000, 110000, 120000, 10101, 30000, 110000, 120000, 10000, 120000"	"600, 30, 30, 90, 30, 60, 60, 120, 60, 180, 30, 150"
"f"	"10101, 10000, 120000, 110000, 120000, 30000, 110000, 120000, 10101, 120000, 30000, 110000, 10000, 120000"	"360, 15, 165, 15, 135, 30, 30, 60, 120, 150, 60, 60, 30, 210"
"f"	"10101, 10000, 110000, 30000, 110000, 30000, 120000, 30000, 110000, 30000, 120000, 10000, 10101"	"540, 30, 30, 120, 30, 30, 240, 60, 60, 30, 150, 15, 105"
"f"	"10101, 10000, 110000, 180000, 50000, 180000, 20000, 30000, 110000, 30000, 10101, 180000, 50000, 180000, 10000, 30000, 110000, 30000, 120000, 10101"	"270, 15, 15, 15, 270, 15, 30, 30, 30, 30, 60, 15, 180, 15, 15, 30, 30, 45, 150, 180"
"f"	"10101, 10000, 30000, 110000, 120000, 180000, 50000, 110000, 120000, 50000, 180000, 20000, 30000, 110000, 30000, 10000, 10101"	"420, 15, 60, 15, 15, 15, 180, 45, 15, 300, 15, 30, 45, 30, 120, 30, 90"
"f"	"120000, 10101, 10000, 110000, 120000, 30000, 120000, 180000, 50000, 180000, 110000, 10000, 120000"	"60, 600, 30, 30, 30, 30, 15, 15, 480, 15, 30, 15, 90"
"f"	"10101, 10000, 110000, 120000, 10000, 120000, 30000, 110000, 10000, 10101, 10000, 120000, 10000, 120000, 30000, 10000, 110000, 120000, 10000, 120000, 10101"	"480, 30, 30, 120, 15, 30, 30, 30, 15, 60, 15, 165, 15, 30, 30, 15, 30, 165, 15, 60, 60"
"f"	"10101, 10000, 30000, 20000, 110000, 10000, 30000, 110000, 30000, 120000, 30000, 110000, 30000, 10000, 120000, 10101"	"465, 15, 60, 60, 30, 30, 105, 30, 45, 120, 105, 45, 90, 45, 135, 60"
"f"	"10101, 10000, 20000, 110000, 30000, 50000, 30000, 110000, 10101, 50000, 30000, 110000, 30000, 120000, 10000, 10101"	"375, 30, 60, 30, 45, 120, 45, 45, 45, 195, 90, 45, 60, 75, 30, 150"
"f"	"10101, 10000, 180000, 50000, 110000, 120000, 50000, 180000, 30000, 110000, 30000, 10000, 30000, 120000, 10101"	"360, 30, 30, 300, 30, 30, 360, 30, 15, 15, 15, 30, 45, 90, 60"
"f"	"10101, 120000, 10000, 110000, 10000, 180000, 50000, 60000, 50000, 60000, 110000, 10101, 120000, 50000, 180000, 30000, 110000, 30000, 120000, 30000, 10000, 120000, 10101"	"360, 15, 15, 45, 15, 30, 75, 60, 90, 15, 45, 30, 45, 180, 30, 60, 30, 30, 30, 60, 30, 30, 120"
"f"	"10101, 10000, 110000, 30000, 180000, 50000, 110000, 10101, 50000, 30000, 110000, 30000, 120000, 10000, 30000, 120000, 10101"	"405, 30, 15, 15, 15, 240, 30, 30, 240, 45, 45, 30, 90, 30, 60, 30, 90"
"f"	"10101, 10000, 30000, 120000, 30000, 110000, 30000, 120000, 10101, 30000, 20000, 30000, 110000, 30000, 120000, 30000, 10000, 10101"	"480, 30, 90, 60, 60, 60, 60, 60, 120, 30, 60, 60, 30, 30, 60, 30, 15, 105"
"f"	"10101, 30000, 120000, 110000, 10000, 20000, 120000, 30000, 110000, 30000, 120000, 30000, 120000, 30000, 110000, 120000, 10000, 120000, 10101"	"360, 60, 60, 30, 30, 60, 60, 60, 30, 30, 180, 60, 60, 60, 60, 60, 60, 60, 60"
"f"	"10101, 10000, 30000, 110000, 30000, 20000, 120000, 30000, 110000, 30000, 10101, 30000, 120000, 30000, 110000, 30000, 120000, 30000, 10000, 10101"	"390, 30, 60, 45, 75, 60, 15, 30, 45, 60, 90, 90, 90, 15, 45, 60, 60, 60, 45, 75"
"f"	"10101, 120000, 10000, 110000, 30000, 20000, 30000, 110000, 120000, 10101, 120000, 30000, 110000, 120000, 10000, 10101"	"300, 60, 45, 30, 90, 60, 135, 30, 75, 120, 45, 75, 45, 180, 30, 120"
"f"	"10101, 10000, 110000, 30000, 50000, 30000, 110000, 30000, 50000, 30000, 110000, 30000, 50000, 10000, 120000, 10101"	"360, 30, 30, 60, 225, 30, 30, 30, 240, 30, 30, 30, 135, 30, 30, 120"
"f"	"10101, 10000, 110000, 30000, 120000, 30000, 50000, 20000, 30000, 110000, 10101, 50000, 120000, 30000, 110000, 30000, 120000, 30000, 120000, 10000, 120000, 10101"	"390, 30, 30, 30, 30, 30, 120, 30, 30, 30, 60, 90, 60, 120, 30, 30, 30, 30, 60, 30, 30, 120"
"f"	"10101, 10000, 120000, 110000, 120000, 110000, 120000, 60000, 120000, 110000, 120000, 10000, 120000"	"495, 30, 30, 15, 150, 30, 90, 165, 195, 30, 30, 30, 150"
"f"	"10101, 10000, 180000, 110000, 60000, 50000, 110000, 120000, 50000, 180000, 110000, 30000, 120000, 10101"	"375, 45, 60, 30, 30, 180, 45, 45, 210, 60, 45, 15, 180, 120"
"f"	"10101, 10000, 110000, 180000, 50000, 110000, 10101, 50000, 20000, 110000, 120000, 10000, 10101"	"420, 15, 15, 30, 240, 30, 30, 300, 30, 30, 240, 15, 45"
"f"	"50000, 180000, 10000, 10101, 10000, 30000, 180000, 50000, 10101, 50000"	"45, 15, 15, 375, 30, 45, 15, 360, 60, 480"
"f"	"10101, 10000, 30000, 180000, 110000, 50000, 110000, 10101, 50000, 180000, 110000, 120000, 30000, 120000, 10000, 10101"	"300, 15, 15, 30, 15, 345, 60, 30, 150, 30, 30, 120, 45, 30, 30, 195"
"f"	"10101, 10000, 180000, 50000, 110000, 50000, 180000, 10000, 110000, 120000, 10101"	"405, 30, 30, 240, 45, 330, 30, 15, 45, 135, 135"
"f"	"10101, 10000, 120000, 20000, 120000, 110000, 10101, 120000, 30000, 110000, 30000, 120000, 10000, 120000, 10101"	"330, 15, 135, 60, 180, 150, 60, 120, 90, 30, 30, 60, 30, 30, 120"
"f"	"10101, 120000, 10000, 110000, 50000, 110000, 10101, 50000, 120000, 30000, 110000, 10000, 120000, 10101"	"330, 120, 15, 15, 240, 45, 45, 210, 60, 60, 60, 30, 90, 120"
"f"	"10101, 10000, 110000, 30000, 120000, 30000, 20000, 30000, 110000, 120000, 30000, 10101, 120000, 30000, 110000, 120000, 10000, 120000, 10000, 10101"	"405, 30, 15, 15, 105, 60, 60, 45, 30, 45, 30, 60, 210, 30, 30, 90, 30, 30, 15, 105"
"f"	"10101, 10000, 30000, 120000, 110000, 20000, 120000, 30000, 110000, 120000, 30000, 110000, 30000, 10000, 30000, 120000, 10101"	"330, 30, 45, 105, 30, 90, 30, 60, 45, 255, 90, 45, 45, 15, 45, 105, 75"
"f"	"10101, 10000, 110000, 30000, 20000, 511111, 30000, 110000, 120000, 511111, 30000, 110000, 30000, 120000, 10000, 120000, 10101"	"450, 15, 30, 15, 60, 150, 30, 30, 60, 195, 30, 30, 15, 180, 30, 60, 60"
"f"	"10101, 10000, 60000, 110000, 10101, 60000, 120000, 10000, 110000, 120000, 20000, 10000, 10101"	"345, 15, 360, 30, 30, 270, 60, 30, 30, 90, 120, 15, 45"
"f"	"10101, 10000, 110000, 120000, 20000, 120000, 110000, 10000, 20000, 120000, 30000, 120000, 10101"	"690, 30, 30, 150, 150, 30, 30, 30, 120, 60, 30, 15, 75"
"f"	"10101, 10000, 110000, 30000, 120000, 30000, 110000, 120000, 10101, 120000, 20000, 30000, 110000, 10000, 30000, 120000, 10101"	"420, 30, 15, 75, 150, 30, 30, 30, 60, 120, 45, 75, 30, 30, 30, 165, 105"
"f"	"10101, 10000, 30000, 110000, 511111, 30000, 110000, 120000, 10101, 30000, 110000, 10000, 120000, 10101"	"330, 30, 60, 45, 30, 225, 30, 30, 45, 255, 60, 45, 165, 90"
"f"	"120000, 10000, 10101, 10000, 110000, 120000, 20000, 120000, 110000, 10000, 120000"	"105, 15, 480, 30, 30, 240, 60, 180, 60, 60, 180"
"f"	"10101, 10000, 120000, 30000, 20000, 120000, 30000, 110000, 10101, 120000, 30000, 110000, 30000, 120000, 10000, 10101"	"390, 30, 30, 90, 60, 90, 30, 60, 90, 135, 45, 30, 30, 210, 30, 90"
"f"	"10101, 10000, 180000, 110000, 50000, 110000, 10101, 50000, 180000, 110000, 30000, 120000, 10000, 10101"	"420, 60, 60, 15, 165, 30, 30, 360, 60, 60, 60, 60, 30, 30"
"f"	"10101, 10000, 30000, 110000, 120000, 20000, 30000, 110000, 120000, 10101, 30000, 110000, 30000, 10000, 30000, 120000, 10101"	"360, 15, 30, 30, 15, 150, 120, 30, 30, 75, 195, 30, 60, 30, 90, 120, 60"
"f"	"10101, 10000, 180000, 50000, 110000, 10101, 50000, 110000, 120000, 10000, 10101"	"420, 45, 15, 240, 30, 30, 300, 60, 180, 30, 90"
"f"	"10101, 10000, 30000, 110000, 30000, 50000, 110000, 50000, 10101, 50000, 110000, 50000, 30000, 120000, 10000, 30000, 10101"	"480, 15, 15, 15, 15, 180, 30, 75, 75, 180, 30, 60, 30, 105, 30, 45, 60"
"f"	"10101, 10000, 30000, 110000, 180000, 50000, 180000, 110000, 30000, 120000, 180000, 50000, 10000, 30000, 110000, 10000, 120000, 30000, 10101"	"405, 30, 15, 15, 15, 240, 15, 30, 30, 30, 15, 240, 15, 75, 30, 30, 60, 30, 120"
"f"	"120000, 10101, 10000, 180000, 110000, 50000, 110000, 120000, 50000, 180000, 120000, 110000, 120000, 10000, 120000"	"30, 450, 15, 30, 15, 180, 30, 30, 300, 30, 30, 30, 150, 30, 90"
"f"	"10101, 10000, 30000, 110000, 20000, 30000, 20000, 30000, 120000, 30000, 110000, 120000, 10101, 120000, 30000, 110000, 30000, 10000, 120000, 10101"	"360, 15, 45, 15, 30, 60, 120, 30, 30, 30, 30, 90, 60, 45, 165, 30, 120, 30, 15, 120"
"f"	"10101, 10000, 110000, 30000, 20000, 120000, 30000, 110000, 10101, 120000, 30000, 110000, 30000, 10000, 120000, 10101"	"375, 45, 15, 15, 30, 135, 120, 30, 90, 105, 120, 30, 90, 30, 105, 105"
"f"	"10101, 10000, 120000, 30000, 110000, 30000, 20000, 50000, 30000, 110000, 30000, 50000, 30000, 110000, 30000, 50000, 10000, 120000, 10101"	"330, 15, 45, 30, 30, 15, 75, 150, 75, 30, 15, 210, 45, 30, 15, 120, 30, 120, 60"
"f"	"10101, 10000, 30000, 110000, 120000, 30000, 120000, 10000, 120000, 10101"	"360, 30, 30, 15, 135, 60, 600, 30, 120, 60"
"f"	"10101, 10000, 110000, 180000, 50000, 110000, 180000, 20000, 30000, 120000, 30000, 110000, 120000, 10000, 120000, 10101"	"375, 45, 15, 45, 240, 45, 45, 60, 90, 60, 135, 45, 120, 30, 30, 60"
"f"	"120000, 10101, 30000, 10000, 110000, 120000, 30000, 110000, 180000, 50000, 180000, 30000, 110000, 30000, 120000"	"120, 360, 60, 30, 15, 45, 90, 15, 15, 330, 15, 45, 15, 240, 45"
"f"	"120000, 10000, 10101, 10000, 120000, 110000, 511111, 110000, 120000, 10101, 120000, 30000, 10000, 120000"	"120, 30, 375, 45, 30, 15, 105, 30, 105, 105, 60, 45, 45, 330"
"f"	"10101, 10000, 110000, 120000, 110000, 120000, 10101, 20000, 10000, 30000, 110000, 120000, 10101"	"495, 30, 60, 120, 15, 75, 90, 180, 15, 45, 60, 195, 60"
"f"	"10101, 30000, 10101, 10000, 110000, 50000, 20000, 50000, 110000, 10000, 10101"	"405, 45, 180, 45, 15, 330, 30, 345, 15, 15, 15"
"f"	"10101, 10000, 110000, 30000, 120000, 50000, 110000, 120000, 10101, 30000, 20000, 120000, 110000, 30000, 120000, 10000, 10101"	"390, 45, 30, 15, 105, 135, 30, 45, 105, 30, 30, 90, 30, 60, 165, 15, 120"
"f"	"10101, 10000, 110000, 30000, 120000, 110000, 10101, 120000, 30000, 110000, 30000, 10000, 120000, 10101"	"330, 30, 30, 45, 255, 30, 60, 255, 30, 45, 30, 30, 90, 180"
"f"	"10101, 10000, 180000, 120000, 60000, 110000, 60000, 180000, 110000, 10000, 120000, 511111, 10101"	"360, 15, 105, 120, 120, 30, 255, 90, 30, 45, 150, 15, 105"
"f"	"10101, 10000, 110000, 180000, 50000, 110000, 10101, 50000, 180000, 30000, 110000, 30000, 120000, 10000, 10101"	"405, 30, 30, 15, 240, 30, 60, 240, 15, 60, 45, 30, 135, 30, 75"
"f"	"10101, 10000, 110000, 120000, 110000, 120000, 110000, 120000, 10000, 10101"	"450, 30, 30, 210, 60, 330, 90, 150, 30, 60"
"f"	"10101, 10000, 180000, 50000, 180000, 20000, 180000, 110000, 30000, 120000, 10000, 10101"	"300, 30, 45, 645, 15, 30, 15, 30, 150, 60, 30, 90"
"f"	"10101, 10000, 110000, 180000, 50000, 110000, 10101, 50000, 180000, 10000, 110000, 30000, 120000, 10101"	"420, 30, 30, 30, 210, 45, 45, 270, 30, 30, 30, 60, 195, 15"
"f"	"10101, 10000, 110000, 180000, 50000, 110000, 120000, 50000, 180000, 110000, 120000, 10101"	"360, 15, 30, 15, 300, 30, 15, 405, 15, 30, 165, 60"
"f"	"120000, 10101, 10000, 180000, 50000, 20000, 50000, 110000, 120000, 10101, 50000, 180000, 30000, 110000, 120000, 10000, 120000"	"30, 390, 30, 30, 60, 30, 150, 30, 30, 30, 210, 30, 30, 30, 90, 30, 210"
"f"	"10000, 10101, 10000, 120000, 110000, 30000, 120000, 110000, 120000, 30000, 180000, 50000"	"45, 555, 30, 90, 30, 45, 315, 45, 105, 45, 15, 120"
"f"	"120000, 10101, 10000, 110000, 180000, 50000, 180000, 110000, 120000, 30000, 10000, 120000"	"105, 435, 15, 30, 15, 480, 15, 60, 45, 90, 30, 120"
"f"	"10101, 10000, 120000, 110000, 20000, 50000, 110000, 30000, 10101, 120000, 50000, 110000, 120000, 10000, 30000, 120000"	"360, 15, 90, 15, 90, 150, 30, 60, 105, 75, 135, 30, 75, 30, 90, 90"
